Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Lizzie,2019-04-27 19:47:18,00:04:58,Autoplayed: user action: None; ,Arrested Development: Season 5: Check Mates (Episode 12),,Netflix Chrome MAC (Cadmium) HTML 5,00:05:07,00:05:07,GB (United Kingdom)
Lizzie,2019-04-27 19:36:50,00:20:47,Autoplayed: user action: Unspecified; ,Outnumbered: Series 5: Episode 1,,Safari MAC (Cadmium),00:28:26,00:28:26,GB (United Kingdom)
Lizzie,2019-04-27 19:24:40,00:22:37,,Arrested Development: Season 5: Chain Migration (Episode 11),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:46,00:22:46,GB (United Kingdom)
Lizzie,2019-04-27 18:53:54,00:23:47,,Arrested Development: Season 5: Taste Makers (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:23:56,00:23:56,GB (United Kingdom)
Lizzie,2019-04-27 18:27:29,00:26:24,Autoplayed: user action: Unspecified; ,Arrested Development: Season 5: Unexpected Company (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:26:24,00:26:24,GB (United Kingdom)
Lizzie,2019-04-27 12:26:10,00:00:08,Autoplayed: user action: None; ,How I Met Your Mother: Season 2: Something Borrowed (Episode 21),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:10,Not latest view,GB (United Kingdom)
Lizzie,2019-04-27 11:57:49,00:21:59,,How I Met Your Mother: Season 2: Showdown (Episode 20),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:01,Not latest view,GB (United Kingdom)
Lizzie,2019-04-27 11:36:10,00:21:36,,How I Met Your Mother: Season 2: Bachelor Party (Episode 19),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:38,Not latest view,GB (United Kingdom)
Lizzie,2019-04-27 11:12:17,00:21:39,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 2: Moving Day (Episode 18),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:39,Not latest view,GB (United Kingdom)
Lizzie,2019-04-24 17:06:53,00:21:18,Autoplayed: user action: Unspecified; ,"How I Met Your Mother: Season 2: Arrivederci, Fiero (Episode 17)",,Netflix Chrome MAC (Cadmium) HTML 5,00:21:18,Not latest view,GB (United Kingdom)
Lizzie,2019-04-24 17:06:46,00:00:04,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 3: Little Boys (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:04,Not latest view,GB (United Kingdom)
Lizzie,2019-04-24 16:32:18,00:22:25,Autoplayed: user action: Unspecified; ,Orange Is the New Black: Season 6: Look Out for Number One (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:35,00:22:35,GB (United Kingdom)
Lizzie,2019-04-20 11:26:16,00:20:51,Autoplayed: user action: Unspecified; ,Selling Sunset: Season 1: Can't Have Your Cake and Eat It Too (Episode 2),,Safari MAC (Cadmium),00:29:27,Not latest view,GB (United Kingdom)
Lizzie,2019-04-17 21:28:56,00:07:56,Autoplayed: user action: None; ,Selling Sunset: Season 1: Can't Have Your Cake and Eat It Too (Episode 2),,Safari MAC (Cadmium),00:08:00,Not latest view,GB (United Kingdom)
Lizzie,2019-04-17 21:10:11,00:18:34,Autoplayed: user action: Unspecified; ,Selling Sunset: Season 1: If Looks Could Sell (Episode 1),,Safari MAC (Cadmium),00:31:38,Not latest view,GB (United Kingdom)
Lizzie,2019-04-16 15:23:48,01:45:25,,Forgetting Sarah Marshall,,Netflix Chrome MAC (Cadmium) HTML 5,01:45:25,01:45:25,GB (United Kingdom)
Lizzie,2019-04-16 15:20:37,00:00:40,Autoplayed: user action: Unspecified; ,Easy: Season 1: The F**king Study (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:40,00:00:40,GB (United Kingdom)
Lizzie,2019-04-14 12:34:45,01:10:42,Autoplayed: user action: Unspecified; ,The Wolf of Wall Street,,Safari MAC (Cadmium),02:53:07,02:53:07,GB (United Kingdom)
Lizzie,2019-04-14 12:19:35,00:14:50,Autoplayed: user action: Unspecified; ,The Wolf of Wall Street,,Safari MAC (Cadmium),00:20:54,Not latest view,GB (United Kingdom)
Lizzie,2019-04-11 10:30:11,00:13:13,,Selling Sunset: Season 1: If Looks Could Sell (Episode 1),,Safari MAC (Cadmium),00:13:13,Not latest view,GB (United Kingdom)
Lizzie,2019-04-09 14:26:57,00:21:30,,It's Always Sunny in Philadelphia: Season 11: Frank Falls Out the Window (Episode 2),,Sony CE Sony Core 2013 Smart TV,00:21:30,00:21:30,GB (United Kingdom)
Lizzie,2019-04-09 14:02:58,00:21:17,,It's Always Sunny in Philadelphia: Season 13: The Gang Solves the Bathroom Problem (Episode 6),,Sony CE Sony Core 2013 Smart TV,00:21:17,00:21:17,GB (United Kingdom)
Lizzie,2019-04-09 14:01:51,00:00:27,,It's Always Sunny in Philadelphia: Season 13: The Gang Makes Paddy's Great Again (Episode 1),,Sony CE Sony Core 2013 Smart TV,00:00:27,00:00:27,GB (United Kingdom)
Lizzie,2019-04-08 19:00:04,00:05:13,Autoplayed: user action: Unspecified; ,House of Cards: Season 1: Chapter 5 (Episode 5),,Safari MAC (Cadmium),00:36:08,00:36:08,GB (United Kingdom)
Lizzie,2019-04-08 18:49:00,00:10:36,,House of Cards: Season 1: Chapter 4 (Episode 4),,Safari MAC (Cadmium),00:46:12,00:46:12,GB (United Kingdom)
Lizzie,2019-04-08 18:43:54,00:04:44,Autoplayed: user action: Unspecified; ,House of Cards: Season 1: Chapter 3 (Episode 3),,Safari MAC (Cadmium),00:49:30,00:49:30,GB (United Kingdom)
Lizzie,2019-04-08 18:36:32,00:07:00,Autoplayed: user action: Unspecified; ,House of Cards: Season 1: Chapter 2 (Episode 2),,Safari MAC (Cadmium),00:41:19,00:41:19,GB (United Kingdom)
Lizzie,2019-04-08 17:52:46,00:40:48,Autoplayed: user action: Unspecified; ,House of Cards: Season 1: Chapter 1 (Episode 1),,Safari MAC (Cadmium),00:52:32,00:52:32,GB (United Kingdom)
Lizzie,2019-04-08 17:44:11,00:08:29,Autoplayed: user action: Unspecified; ,House of Cards: Season 2: Chapter 14 (Episode 1),,Safari MAC (Cadmium),00:08:29,00:08:29,GB (United Kingdom)
Lizzie,2019-04-07 20:55:06,00:46:27,Autoplayed: user action: Unspecified; ,Terrorism Close Calls: Season 1: Operation Overt: The Transatlantic Liquid Bomb Plot (Episode 5),,Safari MAC (Cadmium),00:46:18,Not latest view,GB (United Kingdom)
Lizzie,2019-04-07 20:54:52,00:00:10,Autoplayed: user action: Unspecified; ,Terrorism Close Calls: Season 1: The Student Bomb Maker (Episode 2),,Safari MAC (Cadmium),00:00:10,00:00:10,GB (United Kingdom)
Lizzie,2019-04-07 20:54:21,00:00:07,Autoplayed: user action: Unspecified; ,November 13: Attack on Paris: Limited Series: Episode 2,,Safari MAC (Cadmium),00:00:07,00:00:07,GB (United Kingdom)
Lizzie,2019-04-07 20:53:10,00:00:44,Autoplayed: user action: Unspecified; ,Chelsea: Season 2 (2017): Showing Up Matters (Episode 23),,Safari MAC (Cadmium),00:00:44,00:00:44,GB (United Kingdom)
Lizzie,2019-04-07 19:39:25,00:30:16,,The Durrells: Season 1: Episode 1,,Sony CE Sony Core 2013 Smart TV,00:30:16,00:30:16,GB (United Kingdom)
Lizzie,2019-04-07 17:59:46,00:00:36,Autoplayed: user action: Unspecified; ,Naomi and Ely's No Kiss List,,Netflix Chrome MAC (Cadmium) HTML 5,00:00:28,00:00:28,GB (United Kingdom)
Lizzie,2019-04-07 16:04:56,00:00:15,,Line of Duty: Season 1: Episode 1,,Safari MAC (Cadmium),00:03:07,Not latest view,GB (United Kingdom)
Lizzie,2019-04-06 21:52:05,00:23:35,Autoplayed: user action: Unspecified; ,The Windsors: Season 1: Episode 1,,Netflix Chrome MAC (Cadmium) HTML 5,00:23:35,00:23:35,GB (United Kingdom)
Lizzie,2019-04-06 16:00:10,00:32:12,Autoplayed: user action: Unspecified; ,Bodyguard: Season 1: Episode 6,,Safari MAC (Cadmium),01:14:46,01:14:46,GB (United Kingdom)
Lizzie,2019-04-06 15:18:30,00:41:32,Autoplayed: user action: Unspecified; ,Bodyguard: Season 1: Episode 5,,Safari MAC (Cadmium),00:55:13,00:55:13,GB (United Kingdom)
Lizzie,2019-04-06 12:06:42,00:07:32,Autoplayed: user action: Unspecified; ,Bodyguard: Season 1: Episode 5,,Safari MAC (Cadmium),00:09:44,Not latest view,GB (United Kingdom)
Lizzie,2019-04-06 12:06:33,00:00:05,Autoplayed: user action: Unspecified; ,Bodyguard: Season 1: Episode 4,,Safari MAC (Cadmium),00:56:28,00:56:28,GB (United Kingdom)
Lizzie,2019-04-06 12:00:27,00:05:41,Autoplayed: user action: Unspecified; ,Bodyguard: Season 1: Episode 3,,Safari MAC (Cadmium),00:56:58,00:56:58,GB (United Kingdom)
Lizzie,2019-04-06 11:54:10,00:06:06,Autoplayed: user action: Unspecified; ,Bodyguard: Season 1: Episode 2,,Safari MAC (Cadmium),00:57:30,00:57:30,GB (United Kingdom)
Lizzie,2019-04-06 11:49:18,00:04:34,Autoplayed: user action: Unspecified; ,Bodyguard: Season 1: Episode 3,,Safari MAC (Cadmium),00:37:28,Not latest view,GB (United Kingdom)
Lizzie,2019-04-06 11:45:43,00:03:32,Autoplayed: user action: Unspecified; ,Bodyguard: Season 1: Episode 5,,Safari MAC (Cadmium),00:05:44,Not latest view,GB (United Kingdom)
Lizzie,2019-04-06 11:26:32,00:19:09,,Bodyguard: Season 1: Episode 4,,Safari MAC (Cadmium),00:56:25,Not latest view,GB (United Kingdom)
Lizzie,2019-04-05 22:26:27,00:02:52,Autoplayed: user action: Unspecified; ,Line of Duty: Season 1: Episode 1,,Safari MAC (Cadmium),00:02:52,Not latest view,GB (United Kingdom)
Lizzie,2019-04-05 22:00:01,00:24:07,Autoplayed: user action: Unspecified; ,Bodyguard: Season 1: Episode 4,,Safari MAC (Cadmium),00:37:16,Not latest view,GB (United Kingdom)
Lizzie,2019-04-04 22:23:50,00:07:06,Autoplayed: user action: Unspecified; ,Bodyguard: Season 1: Episode 4,,Safari MAC (Cadmium),00:12:40,Not latest view,GB (United Kingdom)
Lizzie,2019-04-04 21:46:30,00:36:54,Autoplayed: user action: Unspecified; ,Bodyguard: Season 1: Episode 3,,Safari MAC (Cadmium),00:55:19,Not latest view,GB (United Kingdom)
Lizzie,2019-04-04 20:50:30,00:55:09,Autoplayed: user action: Unspecified; ,Bodyguard: Season 1: Episode 2,,Safari MAC (Cadmium),00:57:28,Not latest view,GB (United Kingdom)
Lizzie,2019-04-04 19:55:48,00:53:50,Autoplayed: user action: Unspecified; ,Bodyguard: Season 1: Episode 1,,Safari MAC (Cadmium),00:56:54,Not latest view,GB (United Kingdom)
Lizzie,2019-04-04 19:45:21,00:10:05,Autoplayed: user action: Unspecified; ,The Thick of It: Series 1: Episode 3,,Safari MAC (Cadmium),00:10:05,00:10:05,GB (United Kingdom)
Lizzie,2019-04-03 21:14:01,00:00:03,Autoplayed: user action: Unspecified; ,Reign: Season 2: The Prince of the Blood (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:12:10,00:12:10,GB (United Kingdom)
Lizzie,2019-04-03 20:17:01,00:12:07,,Reign: Season 2: The Prince of the Blood (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:12:07,Not latest view,GB (United Kingdom)
Lizzie,2019-04-03 19:57:51,00:18:54,Autoplayed: user action: Unspecified; ,Reign: Season 3: Betrothed (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:35:17,00:35:17,GB (United Kingdom)
Lizzie,2019-04-03 19:46:10,00:00:01,,Reign: Season 3: Betrothed (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:16:23,Not latest view,GB (United Kingdom)
Lizzie,2019-03-26 20:46:51,00:15:40,Autoplayed: user action: Unspecified; ,Reign: Season 3: Betrothed (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:16:22,Not latest view,GB (United Kingdom)
Lizzie,2019-03-26 19:52:31,00:40:19,Autoplayed: user action: Unspecified; ,"Reign: Season 3: Three Queens, Two Tigers (Episode 1)",,Netflix Chrome MAC (Cadmium) HTML 5,00:40:01,00:40:01,GB (United Kingdom)
Lizzie,2019-03-24 21:21:55,00:08:00,Autoplayed: user action: None; ,The Disappearance of Madeleine McCann: Season 1: Pact of Silence (Episode 3),,Safari MAC (Cadmium),00:08:16,00:08:16,GB (United Kingdom)
Lizzie,2019-03-24 21:15:33,00:06:21,,The Disappearance of Madeleine McCann: Season 1: Person of Interest (Episode 2),,Safari MAC (Cadmium),00:52:57,00:52:57,GB (United Kingdom)
Lizzie,2019-03-24 20:58:24,00:00:16,Autoplayed: user action: None; ,Arrested Development: Season 5: Unexpected Company (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:25,Not latest view,GB (United Kingdom)
Lizzie,2019-03-24 19:57:05,00:35:34,Autoplayed: user action: None; ,Arrested Development: Season 5: Premature Independence (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:35:43,00:35:43,GB (United Kingdom)
Lizzie,2019-03-24 19:27:15,00:29:49,Autoplayed: user action: None; ,Arrested Development: Season 5: Rom-Traum (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:29:58,00:29:58,GB (United Kingdom)
Lizzie,2019-03-24 18:55:07,00:32:04,Autoplayed: user action: None; ,Arrested Development: Season 5: Emotional Baggage (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:32:13,00:32:13,GB (United Kingdom)
Lizzie,2019-03-24 18:25:11,00:26:07,Autoplayed: user action: Unspecified; ,Arrested Development: Season 5: Sinking Feelings (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:26:24,00:26:24,GB (United Kingdom)
Lizzie,2019-03-24 17:57:56,00:27:08,Autoplayed: user action: None; ,Arrested Development: Season 5: An Old Start (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:27:35,00:27:35,GB (United Kingdom)
Lizzie,2019-03-24 17:32:22,00:25:33,,Arrested Development: Season 5: Everyone Gets Atrophy (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:26:00,00:26:00,GB (United Kingdom)
Lizzie,2019-03-24 17:05:26,00:26:55,,Arrested Development: Season 5: Self-Deportation (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:27:04,00:27:04,GB (United Kingdom)
Lizzie,2019-03-24 16:39:42,00:25:42,,Arrested Development: Season 5: Family Leave (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:25:42,00:25:42,GB (United Kingdom)
Lizzie,2019-03-24 16:39:16,00:00:23,Autoplayed: user action: Unspecified; ,Arrested Development: Season 4 Remix: Fateful Consequences: Cinco de Cuatro III (Episode 22),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:23,00:00:23,GB (United Kingdom)
Lizzie,2019-03-23 23:12:41,00:46:39,Autoplayed: user action: Unspecified; ,The Disappearance of Madeleine McCann: Season 1: Person of Interest (Episode 2),,Safari MAC (Cadmium),00:46:39,Not latest view,GB (United Kingdom)
Lizzie,2019-03-23 23:12:22,00:00:05,Autoplayed: user action: Unspecified; ,GoodFellas,,Safari MAC (Cadmium),00:55:52,00:55:52,GB (United Kingdom)
Lizzie,2019-03-20 21:47:48,00:17:42,Autoplayed: user action: None; ,Back with the Ex: Season 1: Episode 5,,Safari MAC (Cadmium),00:32:29,00:32:29,GB (United Kingdom)
Lizzie,2019-03-20 21:11:23,00:36:12,Autoplayed: user action: Unspecified; ,Back with the Ex: Season 1: Episode 4,,Safari MAC (Cadmium),00:44:17,00:44:17,GB (United Kingdom)
Lizzie,2019-03-20 20:59:55,00:05:15,Autoplayed: user action: Unspecified; ,Back with the Ex: Season 1: Episode 3,,Safari MAC (Cadmium),00:47:11,00:47:11,GB (United Kingdom)
Lizzie,2019-03-20 19:51:58,00:01:29,Autoplayed: user action: Unspecified; ,A Kid Like Jake,,Safari MAC (Cadmium),00:03:21,00:03:21,GB (United Kingdom)
Lizzie,2019-03-18 20:46:42,00:26:31,Autoplayed: user action: None; ,Back with the Ex: Season 1: Episode 3,,Safari MAC (Cadmium),00:41:58,Not latest view,GB (United Kingdom)
Lizzie,2019-03-18 20:29:14,00:17:20,Autoplayed: user action: Unspecified; ,Back with the Ex: Season 1: Episode 2,,Safari MAC (Cadmium),00:42:27,00:42:27,GB (United Kingdom)
Lizzie,2019-03-18 20:29:09,00:00:02,Autoplayed: user action: Unspecified; ,Back with the Ex: Season 1: Episode 5,,Safari MAC (Cadmium),00:00:02,Not latest view,GB (United Kingdom)
Lizzie,2019-03-18 20:20:54,00:08:06,Autoplayed: user action: Unspecified; ,Back with the Ex: Season 1: Episode 2,,Safari MAC (Cadmium),00:14:20,Not latest view,GB (United Kingdom)
Lizzie,2019-03-18 19:53:01,00:25:19,Autoplayed: user action: Unspecified; ,The Break-Up,,Safari MAC (Cadmium),01:41:49,01:41:49,GB (United Kingdom)
Lizzie,2019-03-18 19:51:51,00:00:20,Autoplayed: user action: Unspecified; ,GoodFellas,,Safari MAC (Cadmium),00:55:51,Not latest view,GB (United Kingdom)
Lizzie,2019-03-16 22:57:43,00:24:57,Autoplayed: user action: Unspecified; ,GoodFellas,,Safari MAC (Cadmium),00:55:35,Not latest view,GB (United Kingdom)
Lizzie,2019-03-16 22:20:44,00:30:25,Autoplayed: user action: Unspecified; ,GoodFellas,,Safari MAC (Cadmium),00:30:40,Not latest view,GB (United Kingdom)
Lizzie,2019-03-16 19:40:57,00:02:35,Autoplayed: user action: None; ,Back with the Ex: Season 1: Episode 2,,Safari MAC (Cadmium),00:02:47,Not latest view,GB (United Kingdom)
Lizzie,2019-03-16 18:52:06,00:48:50,Autoplayed: user action: Unspecified; ,Back with the Ex: Season 1: Episode 1,,Safari MAC (Cadmium),00:48:50,00:48:50,GB (United Kingdom)
Lizzie,2019-03-16 18:48:10,00:02:16,Autoplayed: user action: Unspecified; ,The Break-Up,,Safari MAC (Cadmium),00:50:40,Not latest view,GB (United Kingdom)
Lizzie,2019-03-16 18:38:38,00:09:11,Autoplayed: user action: Unspecified; ,Fifty Shades Darker,,Safari MAC (Cadmium),00:49:32,00:49:32,GB (United Kingdom)
Lizzie,2019-03-16 18:35:08,00:00:04,Autoplayed: user action: None; ,The Disappearance of Madeleine McCann: Season 1: Person of Interest (Episode 2),,Safari MAC (Cadmium),00:00:24,Not latest view,GB (United Kingdom)
Lizzie,2019-03-16 17:35:24,00:57:35,Autoplayed: user action: Unspecified; ,The Disappearance of Madeleine McCann: Season 1: The Beneath Truth (Episode 1),,Safari MAC (Cadmium),00:57:35,00:57:35,GB (United Kingdom)
Lizzie,2019-03-16 16:49:14,00:45:25,Autoplayed: user action: Unspecified; ,The Break-Up,,Safari MAC (Cadmium),00:46:33,Not latest view,GB (United Kingdom)
Lizzie,2019-03-08 18:23:37,00:00:57,Autoplayed: user action: Unspecified; ,Baby: Season 1: Superpowers (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:03:39,Not latest view,GB (United Kingdom)
Lizzie,2019-03-08 18:23:30,00:00:04,Autoplayed: user action: Unspecified; ,Baby: Season 1: Puppet (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:04,00:00:04,GB (United Kingdom)
Lizzie,2019-03-04 20:57:44,00:06:48,Autoplayed: user action: Unspecified; ,Homeland: Season 3: Uh... Oh... Ah... (Episode 2),,Safari MAC (Cadmium),00:14:55,Not latest view,GB (United Kingdom)
Lizzie,2019-03-04 20:41:09,00:11:30,Autoplayed: user action: Unspecified; ,Homeland: Season 3: Tin Man is Down (Episode 1),,Safari MAC (Cadmium),00:55:34,Not latest view,GB (United Kingdom)
Lizzie,2019-03-03 21:43:05,00:30:00,Autoplayed: user action: Unspecified; ,Homeland: Season 3: Tin Man is Down (Episode 1),,Safari MAC (Cadmium),00:37:23,Not latest view,GB (United Kingdom)
Lizzie,2019-03-03 21:27:59,00:14:21,Autoplayed: user action: Unspecified; ,Homeland: Season 2: The Choice (Episode 12),,Safari MAC (Cadmium),01:02:33,Not latest view,GB (United Kingdom)
Lizzie,2019-03-03 21:25:27,00:02:29,Autoplayed: user action: Unspecified; ,Homeland: Season 3: Tin Man is Down (Episode 1),,Safari MAC (Cadmium),00:02:29,Not latest view,GB (United Kingdom)
Lizzie,2019-03-03 21:16:04,00:00:21,Autoplayed: user action: Unspecified; ,Religulous,,Safari MAC (Cadmium),00:00:21,00:00:21,GB (United Kingdom)
Lizzie,2019-03-03 12:18:08,00:06:50,Autoplayed: user action: Unspecified; ,Workin' Moms: Season 1: Pilot (Episode 1),,Safari MAC (Cadmium),00:17:20,00:17:20,GB (United Kingdom)
Lizzie,2019-02-28 22:43:12,00:09:27,Autoplayed: user action: Unspecified; ,Workin' Moms: Season 1: Pilot (Episode 1),,Safari MAC (Cadmium),00:09:27,Not latest view,GB (United Kingdom)
Lizzie,2019-02-27 12:41:05,00:26:40,,Master of None: Season 2: Buona Notte (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:34:23,00:34:23,GB (United Kingdom)
Lizzie,2019-02-26 00:00:28,00:06:31,,Master of None: Season 2: Buona Notte (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:07:05,Not latest view,GB (United Kingdom)
Lizzie,2019-02-25 23:55:56,00:03:09,Autoplayed: user action: Unspecified; ,Master of None: Season 2: Amarsi Un Po (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:55:31,00:55:31,GB (United Kingdom)
Lizzie,2019-02-25 18:05:19,00:01:34,Autoplayed: user action: Unspecified; ,Master of None: Season 2: Amarsi Un Po (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:34,Not latest view,GB (United Kingdom)
Lizzie,2019-02-25 15:29:00,00:53:18,,Master of None: Season 2: Amarsi Un Po (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:53:14,Not latest view,GB (United Kingdom)
Lizzie,2019-02-25 14:38:51,00:31:41,,Master of None: Season 2: Thanksgiving (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:31:47,00:31:47,GB (United Kingdom)
Lizzie,2019-02-25 14:13:17,00:23:48,Autoplayed: user action: Unspecified; ,Master of None: Season 2: Door #3 (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:23:48,00:23:48,GB (United Kingdom)
Lizzie,2019-02-24 05:17:26,00:22:36,Autoplayed: user action: Unspecified; ,Friends: Season 2: The One with the Lesbian Wedding (Episode 11),,Netflix Chrome MAC (Cadmium) HTML 5,00:22:36,00:22:36,GB (United Kingdom)
Lizzie,2019-02-23 18:35:56,00:00:06,Autoplayed: user action: None; ,Master of None: Season 2: Door #3 (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:11,Not latest view,GB (United Kingdom)
Lizzie,2019-02-23 18:30:55,00:05:12,,"Master of None: Season 2: New York, I Love You (Episode 6)",,Netflix Chrome MAC (Cadmium) HTML 5,00:26:42,00:26:42,GB (United Kingdom)
